slug,title,year,rating
bambi,"Bambi",1942,3.5
dumbo,"Dumbo",1941,3.5
citizen-kane,"Citizen Kane",1941,4
the-thief-of-bagdad-1940,"The Thief of Bagdad",1940,4
pinocchio,"Pinocchio",1940,3.5
gullivers-travels,"Gulliver's Travels",1939,3.5
snow-white-and-the-seven-dwarfs,"Snow White and the Seven Dwarfs",1937,3
the-son-of-kong,"The Son of Kong",1933,2.5
deluge,"Deluge",1933,3
king-kong,"King Kong",1933,4
m,"M",1931,3.5
steamboat-willie,"Steamboat Willie",1928,3
metropolis,"Metropolis",1927,4
